Date,Open,High,Low,Close,Adj Close,Volume
2016-01-27,30.099501,30.169500,28.938999,29.167500,29.167500,103058000
2016-01-28,30.418501,31.903000,29.877501,31.767500,31.767500,280304000
2016-01-29,28.599001,29.650000,28.500000,29.350000,29.350000,293552000
2016-02-01,28.907499,29.090000,28.515499,28.740499,28.740499,127102000
2016-02-02,28.500000,28.577999,27.504499,27.605000,27.605000,126240000
2016-02-03,27.674999,27.799999,26.094999,26.553499,26.553499,200974000
2016-02-04,26.250000,26.949499,25.961000,26.813000,26.813000,123982000
2016-02-05,26.464001,26.472500,24.959499,25.106501,25.106501,194178000
2016-02-08,24.323500,24.674999,23.760500,24.405001,24.405001,196510000
2016-02-09,23.900499,24.919001,23.700001,24.103500,24.103500,141558000
2016-02-10,24.587999,25.233000,24.299999,24.524000,24.524000,135724000
2016-02-11,24.558500,25.465000,24.200001,25.191000,25.191000,147948000
2016-02-12,25.535000,25.837500,25.074499,25.354000,25.354000,107696000
2016-02-16,25.974001,26.222500,25.583000,26.055000,26.055000,102370000
2016-02-17,26.437000,26.874001,25.969500,26.705000,26.705000,96480000
2016-02-18,27.059500,27.059999,26.186501,26.250000,26.250000,94700000
2016-02-19,26.035500,26.797501,25.767500,26.745001,26.745001,99494000
2016-02-22,27.110001,28.032499,27.054001,27.975000,27.975000,111332000
2016-02-23,27.777500,27.845501,27.266500,27.646999,27.646999,81016000
2016-02-24,27.287500,27.713499,26.657499,27.702000,27.702000,124634000
2016-02-25,27.775999,27.969500,27.264500,27.757500,27.757500,90510000
2016-02-26,28.006001,28.125000,27.658501,27.761499,27.761499,97540000
2016-02-29,27.700001,28.240499,27.625500,27.625999,27.625999,82908000
2016-03-01,27.814501,28.962500,27.799999,28.952000,28.952000,100770000
2016-03-02,29.087500,29.250000,28.684999,29.010500,29.010500,91644000
2016-03-03,28.898001,28.993500,28.655500,28.874500,28.874500,54826000
2016-03-04,29.053499,29.070000,28.553499,28.757000,28.757000,68330000
2016-03-07,28.677000,28.681499,27.777500,28.139999,28.139999,98538000
2016-03-08,27.893499,28.567499,27.737000,28.013000,28.013000,94600000
2016-03-09,27.978001,28.017500,27.506500,27.973499,27.973499,87546000
2016-03-10,28.337000,28.350000,27.395000,27.946501,27.946501,78398000
2016-03-11,28.347500,28.503000,28.136499,28.480499,28.480499,75426000
2016-03-14,28.350000,28.844500,28.152500,28.668501,28.668501,69084000
2016-03-15,28.549999,29.076000,28.350000,28.851000,28.851000,77536000
2016-03-16,28.832001,29.066000,28.556999,28.713499,28.713499,70754000
2016-03-17,28.475500,28.570000,27.750500,27.972000,27.972000,118562000
2016-03-18,28.047001,28.116501,27.304501,27.604000,27.604000,145938000
2016-03-21,27.445499,27.761999,26.929001,27.698999,27.698999,103114000
2016-03-22,27.255501,28.138000,27.252501,28.024000,28.024000,80012000
2016-03-23,28.049999,28.624001,27.905001,28.481501,28.481501,79674000
2016-03-24,28.355499,29.177500,28.354000,29.147499,29.147499,103710000
2016-03-28,29.219999,29.237499,28.778000,28.993500,28.993500,62430000
2016-03-29,29.007500,29.792500,28.825001,29.693001,29.693001,87852000
2016-03-30,29.835501,30.162001,29.750000,29.934500,29.934500,77810000
2016-03-31,29.964001,30.037500,29.610500,29.681999,29.681999,53636000
2016-04-01,29.524500,29.951500,29.415001,29.924999,29.924999,58348000
2016-04-04,29.950001,29.975000,29.527500,29.659500,29.659500,49416000
2016-04-05,29.538500,29.673500,29.262501,29.306999,29.306999,46178000
2016-04-06,29.375999,30.119499,29.375000,30.104000,30.104000,56998000
2016-04-07,29.938000,29.980000,29.454000,29.571501,29.571501,63780000
2016-04-08,29.716000,29.893000,29.450001,29.730000,29.730000,51838000
